Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Latitude,Longitude
61336,Katahdin KI 50 LLC,55830,East Millinocket Mill,Map,Map,ME,Penobscot,ISNE,Industrial CHP,M2S3,,30.2,28.1,28.4,Wood/Wood Waste Biomass,WDS,ST,5,1990,6,2019, , ,45.6219,-68.5756
221,"Alaska Village Elec Coop, Inc",57060,Elim,Map,Map,AK,Nome,,Electric Utility,UNIT3,,1,0.5,0.5,Petroleum Liquids,DFO,IC,6,2003,6,2019, , ,64.616558,-162.2637
57148,Glendale Energy LLC,57829,Glendale Energy Power Plant,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,GLEN1,,1.4,1.4,1.4,Landfill Gas,LFG,IC,1,2010,6,2019, , ,33.540324,-112.3064
57148,Glendale Energy LLC,57829,Glendale Energy Power Plant,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,GLEN2,,1.4,1.4,1.4,Landfill Gas,LFG,IC,1,2010,6,2019, , ,33.540324,-112.3064
59093,"Hidden View Dairy, LLC",59260,"Hidden View Dairy, LLC",Map,Map,IN,Jasper,MISO,Industrial Non-CHP,HV1,,0.9,0.7,0.7,Other Waste Biomass,OBG,IC,6,2013,6,2019, , ,41.032778,-87.0725
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B1,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B2,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B3,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B4,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B5,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,Map,Map,VA,Bristol City,TVA,IPP Non-CHP,B6,,0.3,0.3,0.3,Landfill Gas,LFG,IC,11,2016,6,2019, , ,36.60194,-82.14309
61947,NYP-Hudson Valley Hospital Center,62421,NYP-Hudson Valley Hospital Center,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,300DS,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2010,6,2019, , ,41.286739,-73.8888
17633,Southern Indiana Gas & Elec Co,1013,Northeast (IN),Map,Map,IN,Vanderburgh,MISO,Electric Utility,1,,10.7,10,12,Natural Gas Fired Combustion Turbine,NG,GT,6,1963,5,2019, , ,38.0211,-87.5172
17633,Southern Indiana Gas & Elec Co,1013,Northeast (IN),Map,Map,IN,Vanderburgh,MISO,Electric Utility,2,,11.5,10,12,Natural Gas Fired Combustion Turbine,NG,GT,6,1964,5,2019, , ,38.0211,-87.5172
29926,Entergy Nuclear Generation Co,1590,Pilgrim Nuclear Power Station,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,1,,670,673.6,680.6,Nuclear,NUC,ST,12,1972,5,2019, , ,41.9438,-70.578
58620,AEP Generation Resources Inc,2840,Conesville,Map,Map,OH,Coshocton,PJM,IPP Non-CHP,5,,443.9,375,375,Conventional Steam Coal,BIT,ST,11,1976,5,2019, , ,40.1842,-81.8811
58620,AEP Generation Resources Inc,2840,Conesville,Map,Map,OH,Coshocton,PJM,IPP Non-CHP,6,,443.9,375,375,Conventional Steam Coal,BIT,ST,6,1978,5,2019, , ,40.1842,-81.8811
15248,Portland General Electric Co,3045,Faraday,Map,Map,OR,Clackamas,PGE,Electric Utility,1,,3.1,3.9,3.9,Conventional Hydroelectric,WAT,HY,2,1907,5,2019, , ,45.268045,-122.3201
15248,Portland General Electric Co,3045,Faraday,Map,Map,OR,Clackamas,PGE,Electric Utility,2,,3.1,3.9,3.9,Conventional Hydroelectric,WAT,HY,2,1907,5,2019, , ,45.268045,-122.3201
15248,Portland General Electric Co,3045,Faraday,Map,Map,OR,Clackamas,PGE,Electric Utility,3,,2.7,3.4,3.4,Conventional Hydroelectric,WAT,HY,7,1908,5,2019, , ,45.268045,-122.3201
15248,Portland General Electric Co,3045,Faraday,Map,Map,OR,Clackamas,PGE,Electric Utility,4,,4.5,5.6,5.6,Conventional Hydroelectric,WAT,HY,10,1909,5,2019, , ,45.268045,-122.3201
15248,Portland General Electric Co,3045,Faraday,Map,Map,OR,Clackamas,PGE,Electric Utility,5,,4,5.1,5.1,Conventional Hydroelectric,WAT,HY,8,1910,5,2019, , ,45.268045,-122.3201
2409,Brownsville Public Utilities Board,3559,Silas Ray,Map,Map,TX,Cameron,ERCO,Electric Utility,DG-2,,1.3,1,1,Petroleum Liquids,DFO,IC,11,2001,5,2019, , ,25.9131,-97.5214
2409,Brownsville Public Utilities Board,3559,Silas Ray,Map,Map,TX,Cameron,ERCO,Electric Utility,DG-7a,,1.3,1,1,Petroleum Liquids,DFO,IC,11,2001,5,2019, , ,25.9131,-97.5214
2409,Brownsville Public Utilities Board,3559,Silas Ray,Map,Map,TX,Cameron,ERCO,Electric Utility,DG-7b,,1.3,1,1,Petroleum Liquids,DFO,IC,11,2001,5,2019, , ,25.9131,-97.5214
13781,Northern States Power Co - Minnesota,3982,Bay Front,Map,Map,WI,Ashland,MISO,Electric Utility,4,,20,15,15,Wood/Wood Waste Biomass,WDS,ST,1,1949,5,2019, , ,46.587222,-90.9017
4329,"Copper Valley Elec Assn, Inc",6305,Glennallen,Map,Map,AK,Valdez Cordova,,Electric Utility,3,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,4,1963,5,2019, , ,62.110415,-145.5325
4329,"Copper Valley Elec Assn, Inc",6305,Glennallen,Map,Map,AK,Valdez Cordova,,Electric Utility,4,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,4,1966,5,2019, , ,62.110415,-145.5325
4329,"Copper Valley Elec Assn, Inc",6305,Glennallen,Map,Map,AK,Valdez Cordova,,Electric Utility,5,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,4,1966,5,2019, , ,62.110415,-145.5325
20847,Wisconsin Electric Power Co,7901,Byron,Map,Map,WI,Fond Du Lac,MISO,Electric Utility,1,,0.7,0.1,0.1,Onshore Wind Turbine,WND,WT,6,1999,5,2019, , ,43.6575,-88.4381
20847,Wisconsin Electric Power Co,7901,Byron,Map,Map,WI,Fond Du Lac,MISO,Electric Utility,2,,0.7,0.1,0.1,Onshore Wind Turbine,WND,WT,6,1999,5,2019, , ,43.6575,-88.4381
50097,Verso Luke LLC,50282,Luke Mill,Map,Map,MD,Allegany,PJM,Industrial CHP,GEN1,,35,32,26,Conventional Steam Coal,BIT,ST,1,1958,5,2019, , ,39.4736,-79.0569
50097,Verso Luke LLC,50282,Luke Mill,Map,Map,MD,Allegany,PJM,Industrial CHP,GEN2,,30,28,24,Conventional Steam Coal,BIT,ST,1,1979,5,2019, , ,39.4736,-79.0569
9312,IPC-Mansfield Mill,54091,Mansfield Mill,Map,Map,LA,DeSoto,MISO,Industrial CHP,GEN4,,25,29.5,29.5,Natural Gas Fired Combustion Turbine,NG,GT,8,1995,5,2019, , ,32.1575,-93.5562
12382,Metropolitan Dist of Hartford,54301,Colebrook Hydroelectric,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,BK1,,1.5,1.4,1.4,Conventional Hydroelectric,WAT,HY,4,1988,5,2019, , ,42.007778,-73.0356
12382,Metropolitan Dist of Hartford,54301,Colebrook Hydroelectric,Map,Map,CT,Litchfield,ISNE,IPP Non-CHP,BK2,,1.5,1.4,1.4,Conventional Hydroelectric,WAT,HY,4,1988,5,2019, , ,42.007778,-73.0356
13582,NRG Astoria Gas Turbine Operations Inc,55243,Astoria Gas Turbines,Map,Map,NY,Queens,NYIS,IPP Non-CHP,11,,23.8,0,0,Petroleum Liquids,KER,GT,1,1971,5,2019, , ,40.787,-73.9048
221,"Alaska Village Elec Coop, Inc",57052,Savoonga,Map,Map,AK,Nome,,Electric Utility,UNIT2,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,7,2008,5,2019, , ,63.695267,-170.4757
62639,"Rosendale Renewable Energy, LLC",58555,Oshkosh Foundation Rosedale Biodigester LLC,Map,Map,WI,Winnebago,MISO,IPP Non-CHP,95100,,1.4,1.4,1.4,Other Waste Biomass,OBG,IC,4,2014,5,2019, , ,43.867778,-88.71806
195,Alabama Power Co,8,Gorgas,Map,Map,AL,Walker,SOCO,Electric Utility,10,,788.8,727.7,727.7,Conventional Steam Coal,BIT,ST,10,1972,4,2019, , ,33.644344,-87.19649
195,Alabama Power Co,8,Gorgas,Map,Map,AL,Walker,SOCO,Electric Utility,8,,187.5,163,163,Conventional Steam Coal,BIT,ST,5,1956,4,2019, , ,33.644344,-87.19649
195,Alabama Power Co,8,Gorgas,Map,Map,AL,Walker,SOCO,Electric Utility,9,,190.4,172,172,Conventional Steam Coal,BIT,ST,6,1958,4,2019, , ,33.644344,-87.19649
11701,City of Marquette - (MI),1843,Shiras,Map,Map,MI,Marquette,MISO,Electric Utility,1,,12.5,11.6,11.6,Conventional Steam Coal,BIT,ST,1,1967,4,2019, , ,46.530598,-87.39221
11701,City of Marquette - (MI),1843,Shiras,Map,Map,MI,Marquette,MISO,Electric Utility,2,,21,19.5,19.5,Conventional Steam Coal,BIT,ST,1,1972,4,2019, , ,46.530598,-87.39221
11701,City of Marquette - (MI),1843,Shiras,Map,Map,MI,Marquette,MISO,Electric Utility,3,,44,41,41,Conventional Steam Coal,SUB,ST,4,1983,4,2019, , ,46.530598,-87.39221
55768,RC Cape May Holdings LLC,2378,B L England,Map,Map,NJ,Cape May,PJM,IPP Non-CHP,2,,163.2,146,146,Conventional Steam Coal,BIT,ST,11,1964,4,2019, , ,39.2908,-74.6364
55768,RC Cape May Holdings LLC,2378,B L England,Map,Map,NJ,Cape May,PJM,IPP Non-CHP,3,,176.4,146,146,Petroleum Liquids,RFO,ST,12,1974,4,2019, , ,39.2908,-74.6364
221,"Alaska Village Elec Coop, Inc",6348,Togiak,Map,Map,AK,Dillingham,,Electric Utility,2a,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,10,2004,4,2019, , ,59.059744,-160.3803
221,"Alaska Village Elec Coop, Inc",6348,Togiak,Map,Map,AK,Dillingham,,Electric Utility,4,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,11,1986,4,2019, , ,59.059744,-160.3803
221,"Alaska Village Elec Coop, Inc",6348,Togiak,Map,Map,AK,Dillingham,,Electric Utility,4B,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,10,2002,4,2019, , ,59.059744,-160.3803
221,"Alaska Village Elec Coop, Inc",6348,Togiak,Map,Map,AK,Dillingham,,Electric Utility,5A,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,5,2014,4,2019, , ,59.059744,-160.3803
10628,City of Lakin - (KS),7393,Lakin Municipal,Map,Map,KS,Kearny,SWPP,Electric Utility,LK1,,4.4,4.1,4.1,Natural Gas Internal Combustion Engine,NG,IC,1,1990,4,2019, , ,37.941987,-101.2499
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,Map,Map,NC,Edgecombe,PJM,IPP CHP,GEN1,,57.4,57.8,57.8,Conventional Steam Coal,BIT,ST,10,1990,4,2019, , ,36.037318,-77.75335
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,Map,Map,NC,Edgecombe,PJM,IPP CHP,GEN2,,57.4,57.8,57.8,Conventional Steam Coal,BIT,ST,10,1990,4,2019, , ,36.037318,-77.75335
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,Map,Map,AL,Choctaw,SOCO,Industrial CHP,GEN1,,15.6,12.4,12.5,Wood/Wood Waste Biomass,BLQ,ST,8,1959,4,2019, , ,32.2268,-88.0252
54842,WM Renewable Energy LLC,54392,BJ Gas Recovery,Map,Map,GA,Gwinnett,SOCO,IPP Non-CHP,GEN1,,0.8,0.8,0.8,Landfill Gas,LFG,IC,9,1993,4,2019, , ,33.93,-84.2378
54842,WM Renewable Energy LLC,54392,BJ Gas Recovery,Map,Map,GA,Gwinnett,SOCO,IPP Non-CHP,GEN3,,0.8,0.8,0.8,Landfill Gas,LFG,IC,9,1993,4,2019, , ,33.93,-84.2378
49774,Kinder Morgan Yates Operation,55025,Yates Gas Plant,Map,Map,TX,Pecos,ERCO,Industrial CHP,GEN1,,2.8,2.8,2.8,Natural Gas Fired Combustion Turbine,NG,GT,4,1986,4,2019, , ,30.8847,-101.9208
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN1,,0.8,0.8,0.8,Landfill Gas,LFG,IC,10,1997,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN2,,0.8,0.8,0.8,Landfill Gas,LFG,IC,10,1997,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN3,,0.8,0.8,0.8,Landfill Gas,LFG,IC,4,2004,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN4,,1.6,1.6,1.6,Landfill Gas,LFG,IC,12,2004,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN5,,0.8,0.8,0.8,Landfill Gas,LFG,IC,4,2012,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN6,,0.8,0.8,0.8,Landfill Gas,LFG,IC,1,2011,4,2019, , ,43.0453,-89.2539
4767,Dane County Public Works,55770,Dane County Landfill #2 Rodefeld,Map,Map,WI,Dane,MISO,IPP Non-CHP,GEN7,,0.8,0.8,0.8,Landfill Gas,LFG,IC,1,2011,4,2019, , ,43.0453,-89.2539
50158,Innovative Energy Systems Inc,58295,SREC Bath LFGTE,Map,Map,NY,Steuben,NYIS,IPP Non-CHP,GEN1,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2010,4,2019, , ,42.322263,-77.38565
50158,Innovative Energy Systems Inc,58295,SREC Bath LFGTE,Map,Map,NY,Steuben,NYIS,IPP Non-CHP,GEN2,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2010,4,2019, , ,42.322263,-77.38565
17043,City of Shelby - (OH),61076,City of Shelby Electric Distribution,Map,Map,OH,Richland,PJM,Electric Utility,PSG1,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,7,2016,4,2019, , ,40.896088,-82.66564
6455,"Duke Energy Florida, LLC",630,Higgins,Map,Map,FL,Pinellas,FPC,Electric Utility,P1,,33.7,20,20,Natural Gas Fired Combustion Turbine,NG,GT,3,1969,3,2019, , ,28.003262,-82.66151
4161,"Constellation Power Source Generation, LLC",1559,Riverside (MD),Map,Map,MD,Baltimore,PJM,IPP Non-CHP,GT7,,25,19,22,Petroleum Liquids,DFO,GT,9,1970,3,2019, , ,39.2369,-76.5133
5109,DTE Electric Company,1743,St Clair,Map,Map,MI,St Clair,MISO,Electric Utility,1,,168.7,151,158,Conventional Steam Coal,RC,ST,8,1953,3,2019, , ,42.7642,-82.4719
20847,Wisconsin Electric Power Co,1769,Presque Isle,Map,Map,MI,Marquette,MISO,Electric Utility,5,,90,55,55,Conventional Steam Coal,SUB,ST,12,1974,3,2019, , ,46.5789,-87.395
20847,Wisconsin Electric Power Co,1769,Presque Isle,Map,Map,MI,Marquette,MISO,Electric Utility,6,,90,55,55,Conventional Steam Coal,SUB,ST,4,1975,3,2019, , ,46.5789,-87.395
20847,Wisconsin Electric Power Co,1769,Presque Isle,Map,Map,MI,Marquette,MISO,Electric Utility,7,,90,83,83,Conventional Steam Coal,SUB,ST,6,1978,3,2019, , ,46.5789,-87.395
20847,Wisconsin Electric Power Co,1769,Presque Isle,Map,Map,MI,Marquette,MISO,Electric Utility,8,,90,83,83,Conventional Steam Coal,SUB,ST,11,1978,3,2019, , ,46.5789,-87.395
20847,Wisconsin Electric Power Co,1769,Presque Isle,Map,Map,MI,Marquette,MISO,Electric Utility,9,,90,83,83,Conventional Steam Coal,SUB,ST,8,1979,3,2019, , ,46.5789,-87.395
7570,Great River Energy,2039,Elk River,Map,Map,MN,Sherburne,MISO,Electric Utility,1,,11.5,8.9,8.9,Municipal Solid Waste,MSW,ST,1,1951,3,2019, , ,45.296797,-93.55845
7570,Great River Energy,2039,Elk River,Map,Map,MN,Sherburne,MISO,Electric Utility,2,,11.5,9,9,Municipal Solid Waste,MSW,ST,1,1951,3,2019, , ,45.296797,-93.55845
7570,Great River Energy,2039,Elk River,Map,Map,MN,Sherburne,MISO,Electric Utility,3,,25,16.9,16.9,Municipal Solid Waste,MSW,ST,1,1959,3,2019, , ,45.296797,-93.55845
13337,Nebraska Public Power District,2278,Spencer Hydro,Map,Map,NE,Boyd,SWPP,Electric Utility,1,,0.8,0,0,Conventional Hydroelectric,WAT,HY,1,1927,3,2019, , ,42.809337,-98.65628
13337,Nebraska Public Power District,2278,Spencer Hydro,Map,Map,NE,Boyd,SWPP,Electric Utility,2,,1.6,0,0,Conventional Hydroelectric,WAT,HY,1,1952,3,2019, , ,42.809337,-98.65628
15474,Public Service Co of Oklahoma,2966,Weleetka,Map,Map,OK,Okfuskee,SWPP,Electric Utility,6,,53,55,66,Natural Gas Fired Combustion Turbine,NG,GT,9,1976,3,2019, , ,35.3233,-96.1352
19876,Virginia Electric & Power Co,3796,Bremo Bluff,Map,Map,VA,Fluvanna,PJM,Electric Utility,3,,69,71,74,Natural Gas Steam Turbine,NG,ST,6,1950,3,2019, , ,37.7089,-78.2878
19876,Virginia Electric & Power Co,3796,Bremo Bluff,Map,Map,VA,Fluvanna,PJM,Electric Utility,4,,185.2,156,161,Natural Gas Steam Turbine,NG,ST,8,1958,3,2019, , ,37.7089,-78.2878
19876,Virginia Electric & Power Co,3797,Chesterfield,Map,Map,VA,Chesterfield,PJM,Electric Utility,3,,112.5,97.5,101.5,Conventional Steam Coal,BIT,ST,12,1952,3,2019, , ,37.3822,-77.3833
19876,Virginia Electric & Power Co,3797,Chesterfield,Map,Map,VA,Chesterfield,PJM,Electric Utility,4,,187.5,162.5,167.5,Conventional Steam Coal,BIT,ST,6,1960,3,2019, , ,37.3822,-77.3833
19876,Virginia Electric & Power Co,3804,Possum Point,Map,Map,VA,Prince William,PJM,Electric Utility,3,,113.6,96,100,Natural Gas Steam Turbine,NG,ST,6,1955,3,2019, , ,38.5367,-77.2806
19876,Virginia Electric & Power Co,3804,Possum Point,Map,Map,VA,Prince William,PJM,Electric Utility,4,,239.3,220,225,Natural Gas Steam Turbine,NG,ST,4,1962,3,2019, , ,38.5367,-77.2806
19876,Virginia Electric & Power Co,3809,Yorktown,Map,Map,VA,York,PJM,Electric Utility,1,,187.5,159,162,Conventional Steam Coal,BIT,ST,7,1957,3,2019, , ,37.2144,-76.4611
19876,Virginia Electric & Power Co,3809,Yorktown,Map,Map,VA,York,PJM,Electric Utility,2,,187.5,164,165,Conventional Steam Coal,BIT,ST,1,1959,3,2019, , ,37.2144,-76.4611
12397,Metropolitan Water District of S CA,6643,Greg Avenue,Map,Map,CA,Los Angeles,LDWP,Electric Utility,1,,1,1,1,Conventional Hydroelectric,WAT,HY,12,1979,3,2019, , ,34.20795,-118.3516
15430,Detroit Renewable Power,10033,Greater Detroit Resource Recovery,Map,Map,MI,Wayne,MISO,Commercial CHP,GEN1,,68.4,63.6,64.3,Municipal Solid Waste,MSW,ST,12,1988,3,2019, , ,42.3678,-83.0514
64430,"Calpine Greenleaf Holding, Inc.",10350,Greenleaf 1,Map,Map,CA,Sutter,CISO,IPP Non-CHP,GEN1,CC1,46,42,44,Natural Gas Fired Combined Cycle,NG,CT,2,1989,3,2019, , ,39.052922,-121.6961
64430,"Calpine Greenleaf Holding, Inc.",10350,Greenleaf 1,Map,Map,CA,Sutter,CISO,IPP Non-CHP,GEN2,CC1,20,8,6,Natural Gas Fired Combined Cycle,NG,CA,2,1989,3,2019, , ,39.052922,-121.6961
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,Map,Map,LA,East Baton Rouge,MISO,Industrial CHP,GEN1,,67.7,67.7,67.7,Wood/Wood Waste Biomass,BLQ,ST,6,1986,3,2019, , ,30.6547,-91.28
66098,Elevate Power Management LLC,50447,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GN18,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1,1987,3,2019, , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GN19,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1,1987,3,2019, , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GN20,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1,1987,3,2019, , ,43.684857,-70.35315
19876,Virginia Electric & Power Co,50966,Bellmeade Power Station,Map,Map,VA,Richmond City,PJM,Electric Utility,1,G781,110,95,95,Natural Gas Fired Combined Cycle,NG,CT,2,1997,3,2019, , ,37.4964,-77.4317
19876,Virginia Electric & Power Co,50966,Bellmeade Power Station,Map,Map,VA,Richmond City,PJM,Electric Utility,2,G781,110,95,95,Natural Gas Fired Combined Cycle,NG,CT,2,1997,3,2019, , ,37.4964,-77.4317
19876,Virginia Electric & Power Co,50966,Bellmeade Power Station,Map,Map,VA,Richmond City,PJM,Electric Utility,3,G781,110,77,77,Natural Gas Fired Combined Cycle,NG,CA,2,1997,3,2019, , ,37.4964,-77.4317
19876,Virginia Electric & Power Co,52007,Mecklenburg Power Station,Map,Map,VA,Mecklenburg,PJM,Electric Utility,GEN1,,69.9,69,69,Conventional Steam Coal,BIT,ST,11,1992,3,2019, , ,36.59951,-78.52991
19876,Virginia Electric & Power Co,52007,Mecklenburg Power Station,Map,Map,VA,Mecklenburg,PJM,Electric Utility,GEN2,,69.9,69,69,Conventional Steam Coal,BIT,ST,11,1992,3,2019, , ,36.59951,-78.52991
19876,Virginia Electric & Power Co,52118,Multitrade of Pittsylvania LP,Map,Map,VA,Pittsylvania,PJM,Electric Utility,GEN1,,45,41.5,41.5,Wood/Wood Waste Biomass,WDS,ST,6,1994,3,2019, , ,37.104141,-79.27696
19876,Virginia Electric & Power Co,52118,Multitrade of Pittsylvania LP,Map,Map,VA,Pittsylvania,PJM,Electric Utility,GEN2,,45,41.5,41.5,Wood/Wood Waste Biomass,WDS,ST,6,1994,3,2019, , ,37.104141,-79.27696
11560,City of Manassas - (VA),56491,Dean Drive Area Electric Generators,Map,Map,VA,Manassas City,PJM,Electric Utility,PG1,,1.6,1.6,1.6,Petroleum Liquids,DFO,IC,4,2007,3,2019, , ,38.7486,-77.4908
11560,City of Manassas - (VA),56491,Dean Drive Area Electric Generators,Map,Map,VA,Manassas City,PJM,Electric Utility,PG2,,1.6,1.6,1.6,Petroleum Liquids,DFO,IC,4,2007,3,2019, , ,38.7486,-77.4908
18445,City of Tallahassee - (FL),956,C H Corn Hydroelectric Facility,Map,Map,FL,Leon,FPC,Electric Utility,1,,4.4,4,4,Conventional Hydroelectric,WAT,HY,9,1985,2,2019, , ,30.388517,-84.64662
18445,City of Tallahassee - (FL),956,C H Corn Hydroelectric Facility,Map,Map,FL,Leon,FPC,Electric Utility,2,,4.4,4,4,Conventional Hydroelectric,WAT,HY,8,1985,2,2019, , ,30.388517,-84.64662
18445,City of Tallahassee - (FL),956,C H Corn Hydroelectric Facility,Map,Map,FL,Leon,FPC,Electric Utility,3,,3.4,3,3,Conventional Hydroelectric,WAT,HY,1,1986,2,2019, , ,30.388517,-84.64662
10171,Kentucky Utilities Co,1355,E W Brown,Map,Map,KY,Mercer,LGEE,Electric Utility,1,,113.6,106,107,Conventional Steam Coal,BIT,ST,5,1957,2,2019, , ,37.78831,-84.71257
10171,Kentucky Utilities Co,1355,E W Brown,Map,Map,KY,Mercer,LGEE,Electric Utility,2,,179.5,166,168,Conventional Steam Coal,BIT,ST,6,1963,2,2019, , ,37.78831,-84.71257
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,Map,Map,KY,Webster,MISO,Electric Utility,1,,200,153,153,Conventional Steam Coal,BIT,ST,6,1973,2,2019, , ,37.6469,-87.5028
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,Map,Map,KY,Webster,MISO,Electric Utility,2,,205,159,159,Conventional Steam Coal,BIT,ST,4,1974,2,2019, , ,37.6469,-87.5028
60160,Merlin One LLC,1513,Caribou Generation Station,Map,Map,ME,Aroostook,NBSO,IPP Non-CHP,CH2,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,6,1926,2,2019, , ,46.848,-68.0026
15534,TalenEnergy Montour LLC,3149,TalenEnergy Montour,Map,Map,PA,Montour,PJM,IPP Non-CHP,11,,17.2,11,11.8,Conventional Steam Coal,RC,ST,4,1973,2,2019, , ,41.0714,-76.6672
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,Map,Map,PA,Beaver,PJM,IPP Non-CHP,1,,913.7,830,830,Conventional Steam Coal,RC,ST,4,1976,2,2019, , ,40.6348,-80.4159
