"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/03/2013","AQS","371470006","1","3.6","ug/m3 LC","20","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/06/2013","AQS","371470006","1","5.5","ug/m3 LC","31","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/09/2013","AQS","371470006","1","10.3","ug/m3 LC","53","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/12/2013","AQS","371470006","1","12.4","ug/m3 LC","57","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/15/2013","AQS","371470006","1","8.2","ug/m3 LC","46","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/18/2013","AQS","371470006","1","9.4","ug/m3 LC","52","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/21/2013","AQS","371470006","1","7.3","ug/m3 LC","41","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/24/2013","AQS","371470006","1","5.6","ug/m3 LC","31","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/27/2013","AQS","371470006","1","9","ug/m3 LC","50","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"06/30/2013","AQS","371470006","1","5.3","ug/m3 LC","29","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"07/03/2013","AQS","371470006","1","8.9","ug/m3 LC","49","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"07/06/2013","AQS","371470006","1","4","ug/m3 LC","22","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
"07/09/2013","AQS","371470006","1","5.3","ug/m3 LC","29","Pitt Agri. Center","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","24780","Greenville, NC","37","North Carolina","147","Pitt","35.6412760008938","-77.360126"
